time_to_fall,mean_time_to_click
5.4916269683718,3.291
5.4918725678362,3.797
5.4919028167851,3.906
5.4922055750315,3.091
5.4923850067318,1.502
5.4926993466431,2.565
5.4927085399663,1.943
5.4929192325487,2.542
5.4929729128177,3.193
5.4930008729084,3.705
5.49334383138,2.984
5.4933595470492,3.857
5.4935503382312,1.162
5.4935693831022,1.644
5.4937437602971,2.496
5.4938161467041,3.517
5.4939364511653,1.968
5.4942479552162,3.077
5.49434184325,2.507
5.4943794392818,2.206
5.4945083702684,2.365
5.4947110025115,3.096
5.4950912220551,3.044
5.4951473332955,1.029
5.495420155108,4.326
5.495839289962,2.167
5.495936758646,1.425
5.4963755509429,2.444
5.4968666224913,4.273
5.4971876472962,2.543
5.4972648712762,2.481
5.4975781031668,1.248
5.4976968219231,3.31
5.4977568023538,3.394
5.4978594712567,2.986
5.4979192106552,0.878
5.498055815436,3.813
5.4981522306229,3.024
5.498219779927,2.618
5.4984032139118,3.99
5.4985247523968,3.823
5.4986005367601,1.209
5.4995586749838,2.203
5.4997368574824,3.387
5.5002158344245,3.91
5.5008084740901,3.354
5.5008669173736,2.734
5.5011878831903,2.367
5.5018657131746,1.938
5.502250993565,2.01
5.502570238394,2.764
5.5027400832473,1.86
5.5031478479344,2.014
5.5035762774602,2.087
5.5035798309015,3.516
5.5035928065159,2.503
5.5039908438421,2.369
5.5044485603939,4.557
5.5048144952992,0.832
5.5048172556441,2.764
5.5050686367594,2.785
5.5051747180461,1.662
5.5052285592834,2.37
5.5053685257561,2.328
5.5059761787765,2.91
5.5068248446981,3.253
5.5068944734125,2.975
5.5069927317975,1.38
5.5070805961905,2.648
5.508160155646,3.333
5.5082972452673,2.356
5.5082974800164,2.962
5.5095998914393,3.528
5.5099502979489,1.57
5.5099645121948,2.804
5.5100584779793,1.019
5.5103207630236,2.865
5.5103881242839,1.879
5.5104521729377,2.202
5.5106831089001,3.727
5.5109097771523,4.04
5.5111108314899,1.506
5.511174310981,3.2
5.5114148853409,1.857
5.511640644485,3.428
5.5117249194439,3.468
5.5123610677345,2.753
5.5126153441254,4.018
5.5130959772356,2.221
5.5134167645259,2.341
5.5147418372355,3.444
5.5148459309827,2.278
5.5149096039244,2.098
5.5152273119027,3.55
5.5153168612668,3.275
5.5154775987859,2.009
5.5159605614842,2.522
5.5162743827123,1.338
5.516670491752,3.085
5.5170494746713,3.762
5.5171279432337,3.898
5.5175841276648,2.158
5.5176694226714,3.348
5.5177999419554,1.902
5.518467207678,3.294
5.5187934362522,2.017
5.5193617553667,2.27
5.5194972274563,2.429
5.5199904098172,1.63
5.5200318557724,0.917
5.5200360109977,3.133
5.520262587436,2.093
5.5202787674497,2.026
5.5210529649187,3.489
5.5210620484721,2.192
5.5211616221288,3.531
5.5213371666698,3.004
5.5217239383447,2.654
5.5223870279739,2.059
5.5226639026078,3.32
5.5228694200311,2.128
5.5235409866,3.114
5.5241648875026,1.542
5.5243506903697,3.374
5.5244855252526,2.704
5.5244957347696,2.938
5.5245328349242,2.342
5.5245496128626,4.408
5.5246186322585,3.053
5.5246516688731,2.148
5.5247510918188,3.813
5.5248441496531,3.395
5.5250151276661,3.084
5.5254029807022,1.019
5.5257520736292,3.75
5.5264567919689,2.908
5.526529771969,1.218
5.5268468435252,1.76
5.5270577453384,3.707
5.5271067833547,3.889
5.5271739446437,2.604
5.5276590127659,2.911
5.5279924772082,2.533
5.5284419386987,2.646
5.5285539586421,1.851
5.528866161386,3.284
5.5290098245754,2.722
5.5290810991161,2.189
5.5292415827687,1.468
5.5292935216429,2.287
5.5293199916553,0.826
5.5295730452154,2.366
5.5297303992762,2.189
5.5302520885951,2.323
5.5303910187082,3.7
5.5304468791099,2.516
5.5306560194536,2.386
5.5310854214976,2.704
5.5316469101512,2.615
5.5316604659939,3.1
5.5319132933114,2.572
5.5319287481097,3.332
5.5320020446258,1.598
5.532012886728,1.905
5.5320321533794,1.49
5.5320603806852,3.266
5.5322117945623,2.715
5.5324897648519,3.763
5.5326694914255,3.073
5.5326726060709,1.684
5.532692504398,1.828
5.5328959674992,2.169
5.5330973684003,3.329
5.5331213581052,3.285
5.5344343899226,3.426
5.5346007307587,2.077
5.5347238307062,1.584
5.5348893010625,3.187
5.5354703672096,2.086
5.5357070098359,2.314
5.5358334470637,3.936
5.5365319758922,2.281
5.5368834754714,2.606
5.5369286684147,2.934
5.5375703469773,0.901
5.537653597027,3.392
5.5376542038141,2.989
5.5378276094963,2.101
5.5383392912438,2.1
5.5390950242863,2.179
5.5391929551056,1.955
5.5392589174359,3.66
5.5400694371633,0.951
5.5401025751424,2.055
5.5404215400525,2.14
5.5407843607973,2.298
5.54089671991,2.817
5.5409690774881,2.622
5.5411891767907,3.052
5.5413442208611,3.703
5.5414081696197,1.987
5.5414473087203,2.106
5.5416059566509,3.28
5.5417082432741,3.857
5.5417907918374,1.416
5.5420547326974,1.407
5.5420927331438,3.388
5.5424929487783,2.297
5.5426178590322,3.729
5.5426325227461,2.679
5.5426463054301,2.884
5.5429436522873,2.866
5.5432248549245,3.0
5.5440133008324,2.654
5.5443107024162,3.214
5.5444054303318,0.99
5.54531131927,2.826
5.5453576829675,3.951
5.5470619673065,2.164
5.547527063096,3.107
5.5477403525327,2.212
5.5477446776124,2.151
5.5479260516313,2.246
5.5479934530039,2.28
5.5481362730585,2.968
5.5481849686835,1.951
5.5483592526632,2.532
5.5484666667652,1.576
5.5486126561173,2.124
5.5494499331676,2.928
5.5498670314919,3.541
5.5500739395105,3.397
5.5502489759647,3.472
5.5504492082277,1.991
5.5506626242249,2.557
5.551018423954,2.675
5.5511799390088,1.637
5.5512515414063,2.497
5.5517174576038,3.366
5.5518714225,2.201
5.5522632128112,2.164
5.5526437272474,3.873
5.55317965417,1.442
5.5538639808086,2.535
5.5540316945552,3.986
5.5541751988611,3.682
5.5545730418209,3.066
5.5547708658841,3.443
5.5548645514654,1.54
5.5549667128276,1.05
5.5555224352266,1.592
5.5557692917247,3.345
5.5558103573276,1.2
5.5561320892358,3.583
5.5561493494876,2.474
5.5564320831126,3.557
5.5567643989153,2.481
5.5571140472807,2.18
5.5575006226644,3.536
5.5577468743178,2.822
5.5577565648215,3.952
5.5578861054055,2.521
5.5579100335107,2.642
5.5579463919602,1.597
5.5588142194105,4.57
5.5590220788612,1.716
5.5597967316826,3.0
5.5604301182281,1.702
5.5605991215819,2.897
5.5612498663511,1.928
5.5616412369503,3.186
5.5619553131697,2.556
5.5621545808304,3.147
5.5623585350532,3.894
5.5627041114468,2.873
5.5627374453978,2.29
5.5635751463938,2.573
5.5637983600116,1.83
5.5639739179668,1.384
5.5639961419257,3.502
5.5640247506409,2.615
5.5642691508905,2.596
5.5642776248595,1.809
5.5645084158075,3.413
5.5645156729596,2.96
5.5647471218874,2.863
5.5648495331678,1.736
5.5654988834102,1.61
5.5658640879618,2.602
5.566045273664,3.801
5.5662337290044,3.03
5.5667519345294,3.04
5.5673638570713,3.424
5.5673759860237,3.274
5.5678575024199,1.897
5.5679759235523,2.463
5.5680565659644,2.66
5.568632578373,2.74
5.5687238490395,1.513
5.5691007516846,1.81
5.5693780639904,3.6
5.5693856471303,2.225
5.5695753645059,2.618
5.5701859183282,2.439
5.5704923559765,2.148
5.5709956563979,3.262
5.5713481849196,3.253
5.5719488402144,2.017
5.5723193455295,1.58
5.572356408295,2.307
5.5727512730014,3.305
5.5730981854388,2.44
5.5731430655559,3.057
5.5731707434999,2.728
5.5734772522143,2.637
5.5738267265468,1.428
5.5741512801213,3.005
5.5743309162799,1.504
5.5745608140028,0.942
5.5748528706002,2.632
5.5749775885017,1.721
5.575157402251,2.625
5.575442197888,3.206
5.5754568886379,3.22
5.5757549737265,2.005
5.5763960047823,2.58
5.5764647796248,2.384
5.5768145728276,2.082
5.5769323187636,2.195
5.5775410341751,2.783
5.5777973447982,1.744
5.5778083754712,2.1
5.5778372728391,1.72
5.5778446488969,3.056
5.577988276558,3.805
5.5781054522036,3.056
5.5787879602266,3.468
5.5788085697338,2.109
5.5788335337507,1.94
5.5790166527794,1.919
5.5791678182951,2.301
5.5801029898379,2.997
5.5801211802671,1.313
5.5801238614374,2.053
5.5801547109387,2.531
5.5805786641206,2.857
5.5806173769266,2.359
5.5808002782231,2.28
5.5808405642992,2.601
5.5819793329565,3.991
5.58211509565,3.387
5.5821676760637,3.654
5.582185032329,2.38
5.5827570483726,1.478
5.5831907220221,1.143
5.5835145952815,2.316
5.5837302275075,3.082
5.5837677002154,2.761
5.5839892444171,2.312
5.5840773600873,2.63
5.585342372722,3.413
5.585375360246,1.67
5.5853898328173,2.82
5.5857031521626,2.962
5.5859986298126,1.522
5.5863903720501,1.929
5.5864294494978,2.818
5.5866768024302,2.32
5.5867248199652,2.272
5.5868741712289,2.761
5.587453715731,2.166
5.587613854155,3.42
5.5878118588564,0.902
5.5894938806312,2.885
5.5902987494094,2.539
5.5904094624697,3.002
5.5905763024967,3.895
5.5920412555656,2.456
5.5921560855215,3.161
5.5921716257375,4.084
5.592380363448,2.177
5.5924123516578,2.337
5.5925293590866,2.553
5.5926666778106,2.7
5.5929632392182,4.405
5.5930190819589,4.197
5.5932316868778,4.649
5.594256131028,4.513
5.5943539117493,3.098
5.594992548279,3.848
5.5951539096449,2.933
5.5952617671856,3.063
5.5952646406004,3.709
5.5953830466829,3.506
5.595545862184,2.261
5.5958656264286,2.307
5.5959161337683,2.742
5.5959896488525,2.521
5.5964467699508,4.713
5.5971923859858,1.163
5.5976006172189,1.697
5.5983271898503,1.252
5.5986599538205,1.964
5.5989282586374,1.918
5.5990103314049,1.903
5.5992351563833,1.222
5.599330027718,0.96
5.5995792457123,2.945
5.5996250020285,2.138
5.5998434153209,1.461
5.5998842235734,3.076
5.6001440138757,2.705
5.6004468758369,3.057
5.6006594729057,3.341
5.6007195596015,2.561
5.6007889798531,3.657
5.6010221609963,2.781
5.6010230842866,1.509
5.6012358345659,1.534
5.6013087682272,3.085
5.6014060095924,1.106
5.6015670332553,1.997
5.6017237874772,2.596
5.6018755739923,2.78
5.6020140530652,1.564
5.6021657018028,3.452
5.6022102898948,2.343
5.6023354282135,3.605
5.6024663415816,1.668
5.6029400102283,0.734
5.6033074623876,2.815
5.6033182260904,3.042
5.6034480138285,2.619
5.6045888182549,2.962
5.6046092806604,3.577
5.6046541366658,2.826
5.6046732618273,1.676
5.604784094195,3.664
5.6049751874189,1.441
5.6051709121738,0.766
5.6056475504653,1.888
5.6060673321361,2.721
5.6062232285232,3.202
5.6063134122968,1.903
5.6063409433145,2.497
5.6066646605623,3.248
5.6066974507572,1.873
5.6067626606365,2.894
5.60693362107,1.475
5.6069518485384,3.644
5.6071809716021,2.923
5.6077523443721,3.529
5.6077916248703,2.888
5.607822233118,2.132
5.6080216200928,2.812
5.6080880662551,4.002
5.6081308317201,1.824
5.6082010340809,2.461
5.6082212911266,2.191
5.6082483737628,3.562
5.6087717102992,1.495
5.6088942429288,2.702
5.609063682453,3.428
5.6094116654357,0.959
5.6103970255095,3.49
5.6104719263205,3.552
5.6107316842541,3.018
5.6109294611783,2.166
5.6109376644138,1.754
5.6113696578712,3.949
5.6114397157132,2.329
5.6116584192949,3.08
5.6117357508727,1.529
5.6118464030292,2.758
5.6120391994114,0.791
5.6125198950737,1.99
5.6125900078396,1.832
5.6128742083007,1.221
5.6129638605788,3.211
5.6131211221326,1.962
5.6133350438998,2.897
5.6137280963662,2.628
5.614091244488,3.388
5.6145499808853,2.524
5.6148294983401,2.947
5.615159026293,4.457
5.6153512171069,1.48
5.6153991591662,3.356
5.6161496109086,2.048
5.6167685512249,4.029
5.6171108708149,3.53
5.6171199001285,4.451
5.617560625926,3.006
5.6176090285097,4.017
5.617716340835,1.154
5.6178095351614,3.924
5.6178806819582,1.028
5.6179803501114,1.863
5.6181752520635,2.29
5.6184778580005,2.425
5.6186763561052,1.551
5.6188554022939,2.85
5.6193258813943,4.469
5.6193294940174,2.216
5.6195322580456,3.215
5.6195678272183,2.003
5.6197267886958,2.361
5.619786137012,1.978
5.6198068915903,2.943
5.6198220151315,2.002
5.6204077035076,3.387
5.6206357484816,1.128
5.6207797146914,2.723
5.6209694097069,3.088
5.6211774255438,1.239
5.6217023642322,1.735
5.6222132428904,2.089
5.6222369512999,3.795
5.6225276100017,2.807
5.6234266179313,2.236
5.6237322400821,3.047
5.6240954709746,2.875
5.6241168290562,2.48
5.6241481605966,3.42
5.6248816613957,1.067
5.6251391987549,2.118
5.6252565618641,1.086
5.625354749081,3.148
5.625505621981,3.38
5.6257361823182,3.203
5.6257397278003,1.292
5.6259714721927,4.411
5.6263228304037,2.005
5.6263901166811,3.263
5.6265779208597,3.026
5.6268763232448,2.27
5.6271209684894,2.218
5.6272245243823,3.584
5.6272692271137,0.839
5.6272887486299,4.404
5.6273367779461,1.831
5.6273651824783,3.585
5.6275570830411,2.671
5.6276931768104,0.981
5.6282678621272,2.721
5.6283005121807,3.003
5.6284435621059,2.191
5.6289168162278,2.541
5.6293616298867,3.061
5.6297625937693,3.96
5.6298261029717,0.825
5.6301325846199,4.393
5.6305509330606,1.637
5.6311137712986,1.996
5.6313819128346,2.674
5.6313931520153,2.384
5.6315380996997,3.107
5.6316424629683,2.888
5.6316455338341,3.59
5.6319681514158,2.688
5.6320219084794,2.112
5.6329404712633,3.746
5.6332013654163,3.112
5.6333287481067,2.625
5.6337737649275,3.748
5.6338392967992,3.645
5.6339643513568,2.445
5.6340370450688,2.701
5.6340557462754,3.21
5.6340661036602,3.478
5.6340855409306,2.199
5.6348204983903,1.319
5.6352910101862,3.59
5.6357379622741,2.353
5.6360661774231,3.668
5.6361179309732,4.151
5.6368984769416,1.735
5.6369152009636,3.274
5.6373981920442,2.423
5.6374914824968,4.071
5.6375434936124,2.242
5.6375466872342,2.224
5.6376980065641,1.276
5.6381870583822,3.163
5.6382657850373,2.918
5.6383301851119,1.959
5.6384058548904,3.368
5.6385098890688,3.989
5.6390302464309,1.678
5.6393672547243,3.166
5.6394633619937,2.941
5.6397422073193,3.156
5.6398870853564,3.465
5.6401813057048,1.802
5.6402117427352,2.614
5.6402194570617,2.118
5.640231086465,1.647
5.6403647779775,3.034
5.6405092157265,2.542
5.6406996339316,1.287
5.6411900499881,1.58
5.6412534815399,2.202
5.6413524997098,2.66
5.6414715221348,1.824
5.6426738185043,1.081
5.6429329003922,2.135
5.6430148169978,2.416
5.6433176226515,3.092
5.6434135386646,1.226
5.643427545486,2.363
5.643914457243,1.943
5.6444343001412,2.415
5.6451832093831,2.785
5.6451896481465,3.663
5.6453553643465,2.128
5.6454533733937,1.963
5.6456194262704,2.967
5.6458218828552,3.697
5.6458318637746,2.734
5.6460873739035,3.921
5.6461168922372,3.272
5.6461365306743,2.027
5.64661441514,2.433
5.6466146193198,0.917
5.6469276375237,2.124
5.647025160482,1.974
5.6471510678236,1.201
5.6473089600563,2.642
5.6474539962789,2.885
5.6474723176425,4.041
5.647557058482,2.468
5.6477116654763,1.316
5.6478376407338,2.871
5.6479976014816,2.295
5.6483165286378,3.283
5.6483193727389,3.63
5.6486621682138,3.135
5.649566094939,0.852
5.6497392751464,3.468
5.64992763951,2.908
5.6499454281578,1.743
5.6501179904213,3.679
5.6504698959351,2.315
5.6506316612491,1.041
5.6509850466396,2.285
5.6509860112905,1.948
5.6512439594311,3.734
5.6512700786065,2.847
5.6513531302958,3.575
5.651374643856,1.354
5.6514495854714,1.911
5.6515560431731,2.3
5.6520231422555,2.39
5.652029209484,2.683
5.652237894833,2.241
5.6522665320125,0.806
5.652427995097,2.561
5.6532486686628,2.529
5.6533798014174,3.157
5.6535581412535,2.634
5.6536844967623,2.368
5.6540553005104,2.669
5.6543142202209,2.466
5.6550920520614,2.296
5.6556920745667,3.097
5.6559580813306,2.87
5.6560262534031,1.322
5.656096533549,2.556
5.6565069511485,2.978
5.6566440530097,1.984
5.6574214451281,1.529
5.6575260098084,2.282
5.6575292247782,2.403
5.6579946944163,2.412
5.6585078478026,3.065
5.6588204254345,1.482
5.6588863962453,3.643
5.6590697630174,0.864
5.6591061231591,1.427
5.6593102142103,3.111
5.659641392698,1.896
5.6599211035332,2.417
5.6602059533601,3.568
5.6602309790729,3.215
5.6605952291586,2.914
5.6607716943838,1.832
5.660825854053,2.884
5.661223363905,2.456
5.6612815186366,3.838
5.6617411428915,3.584
5.6617433280879,2.048
5.6618494855689,3.131
5.6619079264901,2.495
5.661921718358,4.145
5.6625051235121,4.19
5.6626638343649,3.108
5.6627221095,2.57
5.6629172574124,2.686
5.6632881704922,1.729
5.6634003720646,3.886
5.6634171451037,2.536
5.6634240866141,1.804
5.6636664464271,2.953
5.6638795216499,3.013
5.6642664549918,2.486
5.664285326098,3.104
5.6643032639705,4.051
5.6644358762455,1.445
5.6646853981568,3.799
5.6654335325762,2.957
5.665540773375,2.409
5.6655863600979,3.616
5.6657340805005,2.632
5.6665211751739,2.761
5.6669722714721,3.468
5.6671046861527,2.634
5.6677552140568,2.488
5.6681236628563,4.102
5.6683147821687,2.916
5.668341815839,3.228
5.6685816017485,3.553
5.6687153548437,3.528
5.6688716916538,2.472
5.668986283934,3.215
5.6689964546523,1.467
5.6690054962016,1.308
5.6690743543717,1.486
5.6693020788719,3.861
5.669362251348,2.82
5.6696179868662,1.37
5.669666142991,3.629
5.6704810243817,1.785
5.6705650591399,0.881
5.6706015359349,1.336
5.6709425967185,3.912
5.671167953756,2.822
5.6711863094065,3.024
5.6712355685655,3.941
5.6712637566538,2.381
5.671442751408,1.1
5.6714930935614,2.176
5.6716058775131,2.889
5.6719512958083,4.072
5.6720292667405,2.951
5.6722031285622,3.791
5.6722664089591,2.267
5.6724757836171,1.585
5.6727122222603,1.926
5.6727560203031,2.761
5.6727694857321,3.629
5.6728081104278,3.897
5.6728406096765,2.139
5.6728534730139,3.226
5.6731136128226,1.738
5.6733104704323,2.666
5.6734810621247,3.72
5.6737601991173,3.669
5.6737727152744,1.871
5.6741034131632,2.968
5.6747412541863,1.627
5.6747698048507,4.309
5.6748884100528,2.118
5.6750138026874,2.132
5.6751531244792,2.397
5.6754484937469,1.809
5.6754758309273,2.043
5.6757860831921,1.878
5.6765041912144,1.988
5.677384329305,3.459
5.6776479261087,1.492
5.6779397447609,2.602
5.677953207888,2.167
5.6781039562255,0.963
5.6781306527867,2.263
5.678167753738,3.145
5.6783201293313,3.236
5.6783427866566,2.057
5.6784073040405,2.25
5.6784819021823,1.516
5.6791421933423,2.473
5.6793403214387,2.619
5.6793762063495,3.196
5.67948660021,2.687
5.6801952649572,3.568
5.680209261815,1.621
5.6803283089625,4.008
5.6804100798154,2.434
5.680615571575,2.621
5.6807332564685,2.326
5.6809761440501,1.881
5.6810749452358,3.057
5.6811349904009,1.041
5.6813264515832,2.19
5.6814924170939,3.828
5.6816197750884,4.009
5.6816332872188,2.262
5.6816608544121,1.462
5.6819815684663,2.351
5.6824075012806,2.656
5.6828208049458,2.469
5.6830615464632,2.15
5.6832391739946,1.856
5.6833392913042,3.714
5.6833538344972,2.942
5.6834461684575,3.792
5.683556984931,3.262
5.6839257345332,3.017
5.6839612183326,2.441
5.6846190376824,3.026
5.6849779951263,2.459
5.6850463810669,2.475
5.6854882351269,4.138
5.6857940920426,1.839
5.6858716744022,2.811
5.6859493324313,1.927
5.6860085440561,3.632
5.6862781811893,1.425
5.6876077949001,2.448
5.6883117283044,2.312
5.6886086257522,2.081
5.6891593478994,3.0
5.6891833021845,2.511
5.6896496585776,2.146
5.689825071575,2.404
5.6898278170181,1.331
5.6899134893567,4.127
5.6900229981558,2.794
5.6901667202688,3.461
5.6908365374365,2.113
5.6908976066593,4.006
5.6913146806514,1.585
5.6913217958757,3.734
5.6913530837354,1.786
5.691455720308,2.343
5.6914765251526,3.361
5.6915245659777,2.602
5.6917118602308,3.713
5.6917320944657,2.241
5.6917389464864,1.89
5.6919961719487,1.394
5.692047269121,3.294
5.6921323250403,1.57
5.6923707277952,4.068
5.693170023513,2.368
5.693328043998,2.444
5.6933505292094,0.904
5.6936732225955,3.891
5.6941970588433,3.031
5.6943676992992,2.552
5.6949872290644,3.17
5.6949894126975,2.287
5.6954026307562,4.124
5.6959350057752,3.472
5.6959777883596,1.17
5.6961207283681,2.195
5.696252872657,3.457
5.6963296039855,3.24
5.6964668270348,2.91
5.6967738406233,3.187
5.6968746012066,2.442
5.6969937101207,3.392
5.6970443234612,1.237
5.6973139766227,2.73
5.6973998241632,1.674
5.6979353511006,3.538
5.6980232822988,2.312
5.6980677234113,2.453
5.6984282172522,2.666
5.6986962827776,2.837
5.698708257539,3.485
5.6988504475792,1.511
5.6991476003585,2.292
5.6996395494512,1.766
5.7001236078448,3.691
5.7001300445764,1.424
5.700685786289,2.362
5.7007973974045,1.308
5.7010470670529,2.594
5.7010578729244,2.543
5.7012451256401,3.502
5.7012705185839,2.672
5.7016201989623,2.631
5.7018599164608,2.243
5.702598196221,2.045
5.7036110451717,1.847
5.7037505871547,2.417
5.7040029824846,2.04
5.7041502851957,3.257
5.7042007492568,2.188
5.7042879588752,2.967
5.7043456085505,3.276
5.7044859097681,3.042
5.7045174221239,3.461
5.7054283556633,3.097
5.7056991056599,1.446
5.7058437523597,3.178
5.7059902769358,1.406
5.7068630001243,1.938
5.7071699880098,1.791
5.7073814399565,3.959
5.7075435064568,1.181
5.7077602333439,2.195
5.7084847637457,2.885
5.7086605246002,3.554
5.7090504651183,2.676
5.709102133386,1.84
5.7091693429761,3.696
5.7093675531675,1.874
5.709587685557,2.444
5.7103273563539,0.722
5.7108311043754,3.079
5.7108893719644,3.874
5.7112566356982,2.718
5.7112882460842,2.299
5.7121070033557,0.813
5.7121589563248,2.02
5.712202813049,3.087
5.7129803777716,2.763
5.7130256362398,1.436
5.7133980964642,1.915
5.7134078538369,3.285
5.7134364272002,1.603
5.7138211235294,2.474
5.7139198331305,3.619
5.7142213303327,2.354
5.7149243368486,3.214
5.7149307565159,0.967
5.7156761842246,4.249
5.7158826398169,3.901
5.7160832165975,2.899
5.7164829113678,0.796
5.7165176306561,2.314
5.7165979519641,2.315
5.7168577919413,2.132
5.7170408004009,3.158
5.7171705932316,2.232
5.7172162836573,1.667
5.7173124915563,3.867
5.7173304418128,2.474
5.7173331502524,1.396
5.7173989827724,4.062
5.7176238522815,2.872
5.7177392221302,1.342
5.7179489464942,3.626
5.7180008057072,2.695
5.7185408190791,2.006
5.7185409809008,2.666
5.7186283347165,2.753
5.7186810314511,3.361
5.7188904550705,3.328
5.718968620619,2.087
5.7190441352523,1.272
5.7194019238765,2.717
5.7198656560275,2.254
5.7200339180467,3.593
5.720170456787,3.2
5.7202265340785,3.45
5.7203710962942,2.088
5.7204547921893,1.643
5.7209994886275,1.961
5.7210802494225,3.914
5.7214991793461,1.584
5.7215875455798,1.469
5.7217054391516,2.842
5.722383701045,1.226
5.7224590115345,2.145
5.7225028697287,3.607
5.7226310824641,2.231
5.7232225201464,2.883
5.7235541225322,2.243
5.7245450338709,2.212
5.7252414595665,2.703
5.7258636145602,1.51
5.7259985356522,4.407
5.7261418506396,1.103
5.7262475543756,2.769
5.7263996181725,3.188
5.7269645155723,4.283
5.727696642519,3.346
5.7279572404938,3.467
5.7279728795302,1.681
5.7280860249389,2.213
5.7282872720583,2.675
5.7284547352198,1.582
5.7285746721038,2.24
5.7286161426806,2.038
5.7289116024382,2.263
5.7293603790007,2.221
5.7296169745564,4.348
5.7299246743555,0.72
5.7300864267994,2.467
5.7302196615306,2.203
5.7303857548079,3.037
5.730405141126,2.564
5.730488161278,2.392
5.7307630590926,3.12
5.7308609934136,2.31
5.731146438975,0.943
5.731780378178,4.426
5.7323334211747,1.874
5.7325349402514,2.436
5.7326736115509,2.301
5.7327256598643,2.491
5.7328953764228,3.448
5.7331160356413,3.418
5.7334499635769,1.085
5.7336027507073,2.43
5.7336039156325,4.262
5.733651914764,1.169
5.7337404471688,2.349
5.7337482332852,1.863
5.7339953232478,2.932
5.734122044186,2.187
5.7348002695159,2.855
5.7348029968777,3.321
5.7349170455869,2.249
5.7353570846909,4.5
5.7356500369982,1.922
5.7363793647435,1.949
5.7365670610867,2.367
5.7372909863112,1.868
5.737338872136,2.769
5.73749527484,1.733
5.7376988573327,2.326
5.7378837275279,1.374
5.7379577849383,2.821
5.7382047521712,1.491
5.7383909531504,2.392
5.738466966513,1.196
5.7384737847046,2.511
5.738656543658,2.579
5.7387932940578,4.455
5.7389059189673,1.145
5.7390770355621,1.717
5.7394470509845,0.956
5.7397922276305,3.1
5.7405631775699,2.568
5.7407416485374,3.713
5.741288859367,2.105
5.7414695383388,2.16
5.7417905096153,1.757
5.7423778183951,2.46
5.7427766299351,1.755
5.7432366159164,1.912
5.7432530893741,3.477
5.7433156784764,3.151
5.7436818247463,1.469
5.7442518263012,2.222
5.7445374956798,1.974
5.744586207625,2.258
5.7449242774107,1.161
5.7449728609386,2.317
5.7450892380597,3.952
5.7455442227957,2.519
5.7456291683152,3.286
5.7457188053793,1.525
5.7458261192285,1.36
5.7465748044459,3.439
5.7467754005717,2.175
5.7470230037886,1.756
5.747297999539,3.395
5.7473065111553,1.99
5.7474007914517,4.348
5.7476144265288,3.32
5.7476573655821,2.033
5.747809371132,3.369
5.7479282864092,2.633
5.7487595108798,1.609
5.7489053770338,1.948
5.7491918114464,2.619
5.7493323251056,1.944
5.7493343548291,3.463
5.7498772609475,2.917
5.7498875013232,2.528
5.7503225254048,3.059
5.7504620385249,2.196
5.7506094995589,2.338
5.7506491538622,3.494
5.750810622551,1.794
5.7511337154642,2.205
5.7520051937314,1.492
5.7520161567581,3.046
5.7521405904942,4.028
5.7522491747117,1.328
5.7523608565334,0.87
5.7524670780502,2.633
5.7524795944429,2.701
5.752726203432,4.083
5.7528452548021,2.007
5.7535496062645,2.603
5.7538222191635,2.198
5.7540048686888,2.329
5.7542129592981,2.51
5.754484653889,2.172
5.7550046074048,3.108
5.7552131633502,0.792
5.7556119254572,2.234
5.7556907071724,3.473
5.7558596788755,2.425
5.7559850185919,2.647
5.7563388285641,2.227
5.756611296562,3.608
5.7572126699351,2.405
5.7577560996793,4.216
5.7578040514253,2.266
5.7579807865227,2.009
5.7590111563422,2.716
5.7590555340624,3.522
5.7591045267533,2.908
5.7591491338616,2.881
5.7591861090517,3.49
5.7594738704104,1.838
5.7601714417551,3.221
5.7604040103776,1.702
5.7606074006263,3.42
5.7610238933656,2.847
5.7613699580158,2.796
5.7614841033961,2.738
5.761732427234,2.422
5.7619567638849,4.456
5.762268074328,2.219
5.7632653318799,1.274
5.76364652784,3.102
5.7641751424839,3.332
5.7641876179702,2.3
5.7642384297149,1.908
5.7644646332436,4.026
5.7656999792828,0.996
5.7660108961004,1.6
5.7669584917355,2.918
5.7670385012775,4.221
5.7674498124235,2.109
5.7676292551643,3.182
5.7679184928098,1.891
5.7683881863147,2.529
5.7686439190269,1.953
5.7690832863301,3.5
5.7692150785816,1.416
5.7692180171891,4.304
5.7694003978301,2.919
5.7694588640931,1.213
5.7696670701045,2.08
5.7702813553112,2.171
5.7703887183445,4.014
5.7705841576817,2.386
5.7706257164973,2.73
5.7710170343035,2.872
5.7713183884129,1.804
5.771328786235,2.626
5.7713808267526,2.913
5.7714473987543,2.287
5.7714529356793,1.267
5.7722903892787,3.265
5.7727965592101,2.234
5.7728298412916,1.465
5.7731371749048,4.162
5.773213531099,3.582
5.7735016320579,2.984
5.7738999690253,3.627
5.7739413677434,3.575
5.7742660932376,2.34
5.7747134080659,2.624
5.7748540413488,2.61
5.7748729460508,1.707
5.7753369356496,3.173
5.7753674708542,2.222
5.7754059565981,2.805
5.7758987467194,1.701
5.7759487163563,3.636
5.7765704819251,1.473
5.7766149168981,1.73
5.7770380811307,3.304
5.7771353745627,3.214
5.7772585893097,2.894
5.7778984484062,3.045
